,Address,Latitude,Longitude
645,"18367 Clemson Ave, Saratoga, CA 95070, USA",37.2780052,-121.9919955
647,"18353 Clemson Ave, Saratoga, CA 95070, USA",37.278044,-121.9916971
648,"18342 Vanderbilt Dr, Saratoga, CA 95070, USA",37.2783821,-121.9917225
649,"18330 Vanderbilt Dr, Saratoga, CA 95070, USA",37.2783936,-121.9915049
650,"20306 Cll Montalvo, Saratoga, CA 95070, USA",37.2521065,-122.0282477
652,"20303 Cll Montalvo, Saratoga, CA 95070, USA",37.2524142,-122.0280059
655,"13725 Cll Tacuba, Saratoga, CA 95070, USA",37.2686851,-122.0288941
657,"13710 Cll Tacuba, Saratoga, CA 95070, USA",37.2690566,-122.0284722
660,"19798 Colby Ct, Saratoga, CA 95070, USA",37.2929067,-122.0194129
663,"19783 Colby Ct, Saratoga, CA 95070, USA",37.2933641,-122.0190798
665,"21116 Comer Ct, Saratoga, CA 95070, USA",37.27941939999999,-122.0450369
668,"21225 Comer Dr, Saratoga, CA 95070, USA",37.2798785,-122.0452344
670,"21027 Comer Dr, Saratoga, CA 95070, USA",37.2791909,-122.041971
674,"20975 Comer Dr, Saratoga, CA 95070, USA",37.2796588,-122.0411052
675,"21771 Congress Hall Ln, Saratoga, CA 95070, USA",37.2537626,-122.0547578
679,"21757 Congress Hall Ln, Saratoga, CA 95070, USA",37.2539822,-122.0537811
680,"18922 Congress Jct Ct, Saratoga, CA 95070, USA",37.2769718,-122.0045122
681,"18926 Congress Jct Ct, Saratoga, CA 95070, USA",37.2770763,-122.0042901
682,"18928 Congress Jct Ct, Saratoga, CA 95070, USA",37.2772388,-122.0043123
685,"21801 Congress Springs Ln, Saratoga, CA 95070, USA",37.2521761,-122.05433
689,"21764 Congress Hall Ln, Saratoga, CA 95070, USA",37.2530533,-122.0538699
690,"14336 Cordwood Ct, Saratoga, CA 95070, USA",37.2589025,-121.9972942
693,"14314 Old Wood Rd, Saratoga, CA 95070, USA",37.2594021,-121.9973831
695,"12878 Arroyo De Arguello, Saratoga, CA 95070, USA",37.28174449999999,-122.0394845
698,"12846 Arroyo De Arguello, Saratoga, CA 95070, USA",37.2822372,-122.0392845
700,"12160 Country Squire Ct, Saratoga, CA 95070, USA",37.2911211,-122.0087177
701,"12167 Country Squire Ct, Saratoga, CA 95070, USA",37.2913373,-122.0085984
703,"12165 Country Squire Ln, Saratoga, CA 95070, USA",37.2912938,-122.008308
704,"12151 Country Squire Ln, Saratoga, CA 95070, USA",37.2916322,-122.0082431
705,"12170 Country Squire Ln, Saratoga, CA 95070, USA",37.2911527,-122.0077767
707,"12160 Country Squire Ln, Saratoga, CA 95070, USA",37.2913151,-122.0077989
708,"12199 Woodside Dr, Saratoga, CA 95070, USA",37.291512,-122.0073326
710,"12131 Country Squire Way, Saratoga, CA 95070, USA",37.2920806,-122.0083763
712,"12115 Country Squire Ln, Saratoga, CA 95070, USA",37.2923449,-122.0083097
714,"12110 Country Squire Ln, Saratoga, CA 95070, USA",37.2925322,-122.0076879
715,"12066 Covina Ct, Saratoga, CA 95070, USA",37.2931702,-122.0277617
717,"12055 Kirkbrook Dr, Saratoga, CA 95070, USA",37.293127,-122.0274064
718,"20233 Merida Dr, Saratoga, CA 95070, USA",37.2936262,-122.0274952
719,"20211 Merida Dr, Saratoga, CA 95070, USA",37.2936314,-122.0272288
720,"19468 Brockton Ln, Saratoga, CA 95070, USA",37.2829661,-122.0126845
722,"19446 Brockton Ln, Saratoga, CA 95070, USA",37.2830719,-122.0123958
724,"12781 Miller Ave, Saratoga, CA 95070, USA",37.2832152,-122.0121071
725,"20341 Craigen Cir, Saratoga, CA 95070, USA",37.2802185,-122.0290939
727,"20301 Craigen Cir, Saratoga, CA 95070, USA",37.280539,-122.0287164
730,"12412 Crayside Ln, Saratoga, CA 95070, USA",37.2882182,-122.0401949
733,"12366 Crayside Ln, Saratoga, CA 95070, USA",37.2885939,-122.0401949
735,"19708 Crestbrook Dr, Saratoga, CA 95070, USA",37.2706153,-122.0178141
740,"19401 Crisp Ave, Saratoga, CA 95070, USA",37.2525175,-122.0108191
744,"19400 Pinnacle Ct, Saratoga, CA 95070, USA",37.2532076,-122.0107747
745,"13066 Cumberland Dr, Saratoga, CA 95070, USA",37.279148,-122.0209894
747,"13071 Jaccaranda Ct, Saratoga, CA 95070, USA",37.279357,-122.0205453
750,"20428 Cunningham Pl, Saratoga, CA 95070, USA",37.2762793,-122.0306925
752,"20412 Cunningham Pl, Saratoga, CA 95070, USA",37.2763151,-122.0302691
753,"20407 Cunningham Pl, Saratoga, CA 95070, USA",37.276745,-122.0305815
755,"12440 Curry Ct, Saratoga, CA 95070, USA",37.2862882,-122.0014696
757,"12430 Curry Ct, Saratoga, CA 95070, USA",37.2865042,-122.0013141
759,"18796 Westview Dr, Saratoga, CA 95070, USA",37.286759,-122.001092
760,"16075 Cuvilly Way, Saratoga, CA 95070, USA",37.25036,-122.036656
763,"16155 Cuvilly Way, Saratoga, CA 95070, USA",37.2509013,-122.0360946
765,"12388 Saratoga Creek Dr, Saratoga, CA 95070, USA",37.2872729,-122.0036904
767,"18940 Westview Dr, Saratoga, CA 95070, USA",37.2875264,-122.003535
769,"18925 Westview Dr, Saratoga, CA 95070, USA",37.2878347,-122.0031352
775,"13917 Damon Ln, Saratoga, CA 95070, USA",37.2650586,-122.0586528
778,"13921 Damon Ln, Saratoga, CA 95070, USA",37.2654952,-122.0582206
780,"19433 De Havilland Ct, Saratoga, CA 95070, USA",37.2819648,-122.0126401
782,"19453 De Havilland Dr, Saratoga, CA 95070, USA",37.2821496,-122.0121515
783,"19461 De Havilland Dr, Saratoga, CA 95070, USA",37.2824005,-122.0121293
785,"19269 De Havilland Dr, Saratoga, CA 95070, USA",37.2807982,-122.0094645
787,"19252 Columbine Ct, Saratoga, CA 95070, USA",37.2811698,-122.0092285
789,"19348 Columbine Ct, Saratoga, CA 95070, USA",37.2811842,-122.0089315
790,"12354 De Sanka Ave, Saratoga, CA 95070, USA",37.28817,-122.0262209
791,"12318 De Sanka Ave, Saratoga, CA 95070, USA",37.2883209,-122.0261482
795,"13522 Debbie Ln, Saratoga, CA 95070, USA",37.2722596,-122.0325575
797,"13500 Debbie Ln, Saratoga, CA 95070, USA",37.2725273,-122.032498
799,"13488 Debbie Ln, Saratoga, CA 95070, USA",37.2727324,-122.0324413
800,"20557 Deerpark Ct, Saratoga, CA 95070, USA",37.26668840000001,-122.0330238
802,"20531 Deerpark Ct, Saratoga, CA 95070, USA",37.2667312,-122.0327574
803,"15862 Mina Way, Saratoga, CA 95070, USA",37.2671217,-122.0326463
805,"21235 Deepwell Ct, Saratoga, CA 95070, USA",37.2563861,-122.0455008
808,"21193 Deepwell Ct, Saratoga, CA 95070, USA",37.2566513,-122.044746
810,"14435 Deer Canyon Ln, Saratoga, CA 95070, USA",37.2589323,-122.0453454
814,"21261 Glenmont Dr, Saratoga, CA 95070, USA",37.2594257,-122.0444574
815,"14590 Deer Spring Ct, Saratoga, CA 95070, USA",37.2588373,-122.0476542
818,"21425 Toll Gate Rd, Saratoga, CA 95070, USA",37.2593418,-122.0474766
820,"13475 Deer Trail Ct, Saratoga, CA 95070, USA",37.2729886,-122.0548688
823,"13506 Deer Trail Ct, Saratoga, CA 95070, USA",37.2734984,-122.0544248
830,"24100 Deer Path Rd, Saratoga, CA 95070, USA",37.251233,-122.089097
834,"24110 Deer Path Rd, Saratoga, CA 95070, USA",37.2517698,-122.0884935
835,"18724 Devon Ave, Saratoga, CA 95070, USA",37.2785707,-121.9982048
837,"18709 Devon Ave, Saratoga, CA 95070, USA",37.2790026,-121.9978939
844,"21301 Diamond Oaks Ct, Saratoga, CA 95070, USA",37.2810025,-122.0466774
845,"18965 Alcott Way, Saratoga, CA 95070, USA",37.2687541,-122.0037793
847,"18930 Twain Ct, Saratoga, CA 95070, USA",37.26905989999999,-122.0035128
850,"19488 Dorchester Dr, Saratoga, CA 95070, USA",37.2863902,-122.0131064
852,"19456 Dorchester Dr, Saratoga, CA 95070, USA",37.286347,-122.0127511
853,"19467 Dorchester Dr, Saratoga, CA 95070, USA",37.2868368,-122.0126845
855,"18225 Dorcich Ct, Saratoga, CA 95070, USA",37.2779359,-121.9946957
857,"13043 Quito Rd, Saratoga, CA 95070, USA",37.2782218,-121.9946506
859,"18469 Vanderbilt Dr, Saratoga, CA 95070, USA",37.2782783,-121.993893
860,"14134 Dorene Ct, Saratoga, CA 95070, USA",37.2629274,-122.0550242
863,"14142 Dorene Ct, Saratoga, CA 95070, USA",37.2633421,-122.0549576
865,"21070 Dorsey Way, Saratoga, CA 95070, USA",37.2613896,-122.0426814
868,"21037 Dorsey Way, Saratoga, CA 95070, USA",37.2618509,-122.0421486
870,"14400 Nutwood Ln, Saratoga, CA 95070, USA",37.2590542,-122.0178203
873,"19683 Douglass Ln, Saratoga, CA 95070, USA",37.2599169,-122.0173631
875,"19664 Northampton Dr, Saratoga, CA 95070, USA",37.287855,-122.016482
876,"19644 Northampton Dr, Saratoga, CA 95070, USA",37.2879184,-122.0164236
878,"19645 Northampton Dr, Saratoga, CA 95070, USA",37.2882825,-122.0163041
879,"19623 Northampton Dr, Saratoga, CA 95070, USA",37.2882393,-122.0159488
880,"18940 Easton Pl, Saratoga, CA 95070, USA",37.2842396,-122.0037793
882,"18931 Easton Pl, Saratoga, CA 95070, USA",37.2846084,-122.0034906
885,"19753 Edina Ln, Saratoga, CA 95070, USA",37.2860111,-122.0171701
887,"12559 Scully Ave, Saratoga, CA 95070, USA",37.2864296,-122.0169036
890,"20189 Edinburgh Dr, Saratoga, CA 95070, USA",37.2742842,-122.0263407
892,"20171 Edinburgh Dr, Saratoga, CA 95070, USA",37.2743162,-122.0259854
893,"20170 Kilbride Dr, Saratoga, CA 95070, USA",37.2746644,-122.0259925
895,"15351 El Camino Grande, Saratoga, CA 95070, USA",37.2455596,-122.0062408
899,"15300 El Camino Grande, Saratoga, CA 95070, USA",37.2460281,-122.0054005
900,"15160 El Camino Grande, Saratoga, CA 95070, USA",37.249101,-122.0056892
902,"15088 El Camino Senda, Saratoga, CA 95070, USA",37.2494484,-122.0054671
905,"13578 Saratoga Sunnyvale Rd, Saratoga, CA 95070, USA",37.27024040000001,-122.0321928
908,"13600 Saratoga Sunnyvale Rd, Saratoga, CA 95070, USA",37.2706314,-122.0317328
910,"14608 El Puente Way, Saratoga, CA 95070, USA",37.2561899,-122.0160376
913,"14566 El Puente Way, Saratoga, CA 95070, USA",37.2566452,-122.0160288
915,"15131 El Quito Way, Saratoga, CA 95070, USA",37.2488074,-121.999604
919,"15129 El Quito Way, Saratoga, CA 95070, USA",37.249386,-121.999493
920,"12309 Terrence Ave, Saratoga, CA 95070, USA",37.2891905,-122.0172811
922,"19706 Somerville Ct, Saratoga, CA 95070, USA",37.2895395,-122.01737
923,"12290 Terrence Ave, Saratoga, CA 95070, USA",37.2895135,-122.0167704
925,"14310 Elva Ave, Saratoga, CA 95070, USA",37.2602067,-122.0379516
926,"14294 Elva Ave, Saratoga, CA 95070, USA",37.2603184,-122.037802
927,"14288 Elva Ave, Saratoga, CA 95070, USA",37.260436,-122.0378178
928,"14280 Elva Ave, Saratoga, CA 95070, USA",37.2605578,-122.037775
929,"14270 Elva Ave, Saratoga, CA 95070, USA",37.2607288,-122.0377257
930,"14080 Elvira St, Saratoga, CA 95070, USA",37.2634519,-122.0327893
932,"14060 Elvira St, Saratoga, CA 95070, USA",37.2636901,-122.0327472
933,"14063 Saratoga Sunnyvale Rd, Saratoga, CA 95070, USA",37.26389330000001,-122.0324465
935,"14482 Emerald Hills Ct, Saratoga, CA 95070, USA",37.2585789,-122.0018027
940,"15101 Vía Colina, Saratoga, CA 95070, USA",37.2490971,-122.008132
943,"15061 Encina Ct, Saratoga, CA 95070, USA",37.2495252,-122.0079629
945,"19481 Eric Dr, Saratoga, CA 95070, USA",37.2932285,-122.0137948
947,"19465 Eric Dr, Saratoga, CA 95070, USA",37.2931973,-122.0134617
948,"6223 Prospect Rd, San Jose, CA 95129, USA",37.2938374,-122.0133918
950,"13880 Espada Ct, Saratoga, CA 95070, USA",37.2671669,-121.9930077
952,"13824 Espada Ct, Saratoga, CA 95070, USA",37.2676084,-121.9928522
954,"13838 Espada Ct, Saratoga, CA 95070, USA",37.2675662,-121.9925192
955,"14440 Esterlee Ave, Saratoga, CA 95070, USA",37.2580945,-122.0394623
957,"14436 Esterlee Ave, Saratoga, CA 95070, USA",37.2583334,-122.0394179
958,"20870 4th St, Saratoga, CA 95070, USA",37.2586387,-122.0389468
960,"14390 Evans Ln, Saratoga, CA 95070, USA",37.2599632,-121.9951006
962,"14344 Evans Ln, Saratoga, CA 95070, USA",37.2601935,-121.9946734
965,"19331 Falmouth Ct, Saratoga, CA 95070, USA",37.2886421,-122.0113077
967,"19320 Brookview Dr, Saratoga, CA 95070, USA",37.2889344,-122.0110856
969,"19308 Brookview Dr, Saratoga, CA 95070, USA",37.2889167,-122.0107081
970,"12391 Farr Ranch Ct, Saratoga, CA 95070, USA",37.2857761,-122.042748
972,"12375 Farr Ranch Rd, Saratoga, CA 95070, USA",37.2859972,-122.0423262
975,"12333 Crayside Ln, Saratoga, CA 95070, USA",37.2893619,-122.0409073
977,"12307 Crayside Ln, Saratoga, CA 95070, USA",37.2897105,-122.0407278
980,"14760 Farwell Ave, Saratoga, CA 95070, USA",37.2538534,-122.0196127
983,"14720 Farwell Ave, Saratoga, CA 95070, USA",37.2543778,-122.0190576
985,"14860 Farwell Ave, Saratoga, CA 95070, USA",37.2522998,-122.0200271
989,"14860 Farwell Ct, Saratoga, CA 95070, USA",37.252869,-122.019324
990,"18970 Fernbrook Ct, Saratoga, CA 95070, USA",37.292297,-122.0042901
992,"18961 Fernbrook Ct, Saratoga, CA 95070, USA",37.2925302,-122.0038903
994,"18971 Fernbrook Ct, Saratoga, CA 95070, USA",37.2927289,-122.0039792
995,"18744 Aspesi Dr, Saratoga, CA 95070, USA",37.2705719,-121.9978051
997,"18741 Aspesi Dr, Saratoga, CA 95070, USA",37.2710324,-121.9974761
1000,"14661 Fieldstone Dr, Saratoga, CA 95070, USA",37.2562143,-122.0402936
1001,"14659 Fieldstone Dr, Saratoga, CA 95070, USA",37.2562884,-122.0403224
1002,"14656 Fieldstone Dr, Saratoga, CA 95070, USA",37.2564233,-122.0399112
1003,"14654 Fieldstone Dr, Saratoga, CA 95070, USA",37.2564979,-122.0399355
1004,"14652 Fieldstone Dr, Saratoga, CA 95070, USA",37.2566037,-122.0399504
1005,"19161 Dagmar Dr, Saratoga, CA 95070, USA",37.2754231,-122.0075324
1010,"12901 Foothill Ln, Saratoga, CA 95070, USA",37.2807728,-122.0379171
1013,"12850 Foothill Ln, Saratoga, CA 95070, USA",37.2813896,-122.0377836
1015,"20471 Forrest Hills Dr, Saratoga, CA 95070, USA",37.2558231,-122.0312254
1018,"20477 Forrest Hills Dr, Saratoga, CA 95070, USA",37.2563512,-122.0309673
1020,"18830 Harleigh Dr, Saratoga, CA 95070, USA",37.2697491,-122.0015362
1023,"13631 Riverdale Dr, Saratoga, CA 95070, USA",37.2702722,-122.0010476
1025,"12248 Fredericksburg Ct, Saratoga, CA 95070, USA",37.2838621,-122.0252971
1027,"12275 Fredericksburg Dr, Saratoga, CA 95070, USA",37.2842189,-122.0249862
1030,"12421 Fredericksburg Dr, Saratoga, CA 95070, USA",37.2851704,-122.0269402
1034,"20163 Guava Ct, Saratoga, CA 95070, USA",37.28594570000001,-122.0263629
1035,"14420 Fruitvale Ave, Saratoga, CA 95070, USA",37.2588724,-122.0133729
1039,"19421 San Marcos Rd, Saratoga, CA 95070, USA",37.2587907,-122.0126399
1045,"19947 Garnett Ct, Saratoga, CA 95070, USA",37.2827949,-122.0222424
1048,"12778 Cumberland Dr, Saratoga, CA 95070, USA",37.2827448,-122.021699
1050,"20442 Gerald Zappelli Ct, Saratoga, CA 95070, USA",37.264625,-122.0308923
1055,"14936 Jerries Dr, Saratoga, CA 95070, USA",37.2652174,-122.0235651
1057,"14932 Jerries Dr, Saratoga, CA 95070, USA",37.2653034,-122.023226
1059,"14928 Jerries Dr, Saratoga, CA 95070, USA",37.2653987,-122.0229501
1060,"20242 Kilbride Dr, Saratoga, CA 95070, USA",37.2747293,-122.0272954
1062,"20231 Kilbride Dr, Saratoga, CA 95070, USA",37.27509939999999,-122.0269402
1065,"12751 Glen Arbor Ct, Saratoga, CA 95070, USA",37.2829243,-122.0239204
1068,"20023 Glen Arbor Ct, Saratoga, CA 95070, USA",37.2833869,-122.0233209
1070,"20449 Glen Brae Ct, Saratoga, CA 95070, USA",37.2730055,-122.030588
1071,"20449 Glen Brae Dr, Saratoga, CA 95070, USA",37.2730111,-122.0306259
1073,"20401 Glen Brae Dr, Saratoga, CA 95070, USA",37.2734349,-122.030093
1075,"20115 Glen Brae Dr, Saratoga, CA 95070, USA",37.2734737,-122.024853
1077,"20090 Edinburgh Dr, Saratoga, CA 95070, USA",37.2738809,-122.0246181
1080,"2650 Glenbriar Dr, Saratoga, CA 95070, USA",37.2746589,-121.9924688
1081,"2644 Glenbriar Dr, Saratoga, CA 95070, USA",37.2748143,-121.9924669
1082,"2627 La Salle Way, San Jose, CA 95130, USA",37.2748837,-121.9921315
1083,"2619 La Salle Way, San Jose, CA 95130, USA",37.2750301,-121.9921535
1085,"12298 Goleta Ave, Saratoga, CA 95070, USA",37.2877932,-122.0235983
1087,"12286 Goleta Ave, Saratoga, CA 95070, USA",37.2878088,-122.0232987
1090,"12314 Goleta Ct, Saratoga, CA 95070, USA",37.2875316,-122.0240314
1092,"12302 Goleta Ct, Saratoga, CA 95070, USA",37.28780930000001,-122.0239204
1095,"20508 Gordon Ct, Saratoga, CA 95070, USA",37.2866694,-122.032935
1097,"20509 Gordon Ct, Saratoga, CA 95070, USA",37.28698079999999,-122.0330238
1099,"20512 Manor Dr, Saratoga, CA 95070, USA",37.2872101,-122.032824
1100,"14946 Granite Ct, Saratoga, CA 95070, USA",37.251496,-122.0111522
1103,"19408 Crisp Ave, Saratoga, CA 95070, USA",37.2519523,-122.0108857
1105,"14761 Granite Way, Saratoga, CA 95070, USA",37.254268,-122.0116852
1109,"19397 Zinfandel Ct, Saratoga, CA 95070, USA",37.2549281,-122.011241
1110,"12468 Green Meadow Ln, Saratoga, CA 95070, USA",37.2879291,-122.0344891
1112,"12458 Green Meadow Ln, Saratoga, CA 95070, USA",37.2882094,-122.0342449
1115,"18990 Greenbrook Ct, Saratoga, CA 95070, USA",37.2898735,-122.004601
1117,"18981 Greenbrook Ct, Saratoga, CA 95070, USA",37.2902691,-122.0042234
1120,"20149 Guava Ct, Saratoga, CA 95070, USA",37.2857682,-122.02583
1122,"20150 Cherry Ln, Saratoga, CA 95070, USA",37.2861223,-122.0256523
1124,"20140 Cherry Ln, Saratoga, CA 95070, USA",37.2860027,-122.0253637
1125,"19244 Gunther Ct, Saratoga, CA 95070, USA",37.2847398,-122.0091135
1128,"19249 Gunther Ct, Saratoga, CA 95070, USA",37.2851195,-122.0088427
1130,"14812 Gypsy Hill Rd, Saratoga, CA 95070, USA",37.2534214,-122.0035079
1134,"19120 Spring Brook Ln, Saratoga, CA 95070, USA",37.2538583,-122.0028185
1135,"13499 Hammons Ave, Saratoga, CA 95070, USA",37.272299,-122.0279393
1137,"13487 Hammons Ave, Saratoga, CA 95070, USA",37.2725461,-122.0281169
1138,"13482 Hammons Ave, Saratoga, CA 95070, USA",37.2725348,-122.0274064
1139,"13462 Hammons Ave, Saratoga, CA 95070, USA",37.2727871,-122.0273176
1140,"12525 Saratoga Creek Dr, Saratoga, CA 95070, USA",37.2855288,-122.0044899
1143,"12520 Saratoga Creek Dr, Saratoga, CA 95070, USA",37.2857766,-122.0039792
1144,"12492 Saratoga Creek Dr, Saratoga, CA 95070, USA",37.28607470000001,-122.0041124
1145,"13740 Harleigh Ct, Saratoga, CA 95070, USA",37.2687835,-122.0061778
1148,"19096 Harleigh Dr, Saratoga, CA 95070, USA",37.2693148,-122.0059113
1150,"18946 Harleigh Dr, Saratoga, CA 95070, USA",37.269711,-122.003535
1152,"18928 Harleigh Dr, Saratoga, CA 95070, USA",37.2697429,-122.0031797
1153,"18929 Harleigh Dr, Saratoga, CA 95070, USA",37.2702315,-122.0031797
1155,"19061 Dagmar Dr, Saratoga, CA 95070, USA",37.2740127,-122.0052894
1157,"19084 Bonnet Way, Saratoga, CA 95070, USA",37.2743331,-122.0049119
1160,"18018 Harvest Ln, Saratoga, CA 95070, USA",37.2884915,-122.03114
1162,"20422 Sea Gull Way, Saratoga, CA 95070, USA",37.2887011,-122.0308701
1164,"20408 Sea Gull Way, Saratoga, CA 95070, USA",37.2888565,-122.0306037
1165,"14928 Haun Ct, Saratoga, CA 95070, USA",37.2517179,-122.0126623
1169,"19461 Crisp Ave, Saratoga, CA 95070, USA",37.2524444,-122.0126845
1170,"14278 Barksdale Ct, Saratoga, CA 95070, USA",37.2605698,-122.0244611
1172,"14266 Barksdale Ct, Saratoga, CA 95070, USA",37.2607208,-122.0241425
1174,"14254 Barksdale Ct, Saratoga, CA 95070, USA",37.2610885,-122.0239204
1175,"21185 Haymeadow Dr, Saratoga, CA 95070, USA",37.2547764,-122.0451678
1178,"21127 Bank Mill Rd, Saratoga, CA 95070, USA",37.255274,-122.0447016
1180,"24640 Heather Heights Pl, Saratoga, CA 95070, USA",37.2687303,-122.1193791
1183,"24665 Heather Heights Pl, Saratoga, CA 95070, USA",37.2692829,-122.1192903
1190,"21771 Heber Way, Saratoga, CA 95070, USA",37.2633425,-122.0581318
1192,"21761 Heber Way, Saratoga, CA 95070, USA",37.26352480000001,-122.0577767
1195,"13755 Saratoga Ave, Saratoga, CA 95070, USA",37.26836309999999,-122.0196127
1196,"13741 Saratoga Ave, Saratoga, CA 95070, USA",37.2684701,-122.0194278
1198,"13735 Saratoga Ave, Saratoga, CA 95070, USA",37.2686715,-122.019213
1200,"20010 Heritage Oak, Saratoga, CA 95070, USA",37.2648105,-122.021922
1203,"13966 Saratoga Ave, Saratoga, CA 95070, USA",37.2653208,-122.021442
1205,"13810 Camino Rico, Saratoga, CA 95070, USA",37.26761990000001,-122.0263185
1207,"13784 Camino Rico, Saratoga, CA 95070, USA",37.2679582,-122.0263185
1208,"13777 Saratoga Vista Ave, Saratoga, CA 95070, USA",37.2680595,-122.0258038
1210,"20294 Hickory Hill Way, Saratoga, CA 95070, USA",37.2770723,-122.028561
1213,"20225 Hickory Hill Way, Saratoga, CA 95070, USA",37.2775297,-122.028228
1220,"20870 Jacks Rd, Saratoga, CA 95070, USA",37.2527051,-122.0382634
1224,"14795 Bohlman Rd, Saratoga, CA 95070, USA",37.2532468,-122.0374642
1225,"20811 Hillmoor Dr, Saratoga, CA 95070, USA",37.2862412,-122.037874
1226,"20817 Hillmoor Dr, Saratoga, CA 95070, USA",37.28628459999999,-122.037886
1227,"20795 Hillmoor Dr, Saratoga, CA 95070, USA",37.2862898,-122.0376196
1228,"20770 Kreisler Ct, Saratoga, CA 95070, USA",37.2866923,-122.0375308
1230,"18803 Hilltop Way, Saratoga, CA 95070, USA",37.2607078,-122.0012253
1235,"12659 Plymouth Dr, Saratoga, CA 95070, USA",37.2851785,-122.0148829
1237,"12637 Plymouth Dr, Saratoga, CA 95070, USA",37.28540400000001,-122.0148829
1239,"12624 Plymouth Dr, Saratoga, CA 95070, USA",37.2855913,-122.0142611
1240,"12775 Homes Dr, Saratoga, CA 95070, USA",37.2832285,-122.0087573
1243,"12764 Homes Dr, Saratoga, CA 95070, USA",37.2834278,-122.0082209
1244,"12752 Homes Dr, Saratoga, CA 95070, USA",37.2838026,-122.0082209
1245,"14630 Horseshoe Dr, Saratoga, CA 95070, USA",37.2555486,-122.0246532
1247,"14610 Horseshoe Dr, Saratoga, CA 95070, USA",37.2558813,-122.0242979
1250,"13030 Houston Ct, Saratoga, CA 95070, USA",37.2790445,-122.0372866
1253,"12950 Pierce Rd, Saratoga, CA 95070, USA",37.2796388,-122.036998
1255,"13648 Howen Dr, Saratoga, CA 95070, USA",37.2698361,-122.0231433
1257,"13634 Howen Dr, Saratoga, CA 95070, USA",37.2700363,-122.0231444
1258,"13620 Howen Dr, Saratoga, CA 95070, USA",37.2702871,-122.0231433
1259,"13621 Old Tree Way, Saratoga, CA 95070, USA",37.2703241,-122.0225215
1260,"19880 Lark Way, Saratoga, CA 95070, USA",37.2452492,-122.0206563
1262,"19870 Lark Way, Saratoga, CA 95070, USA",37.2452326,-122.0202122
1264,"15305 Pepper Ln, Saratoga, CA 95070, USA",37.2458163,-122.0198348
1265,"12770 Idlewood Ln, Saratoga, CA 95070, USA",37.2826424,-122.0255413
1268,"12751 Woodmont Dr, Saratoga, CA 95070, USA",37.2828782,-122.0250084
1270,"12072 Ingrid Ct, Saratoga, CA 95070, USA",37.2924881,-122.0125734
1272,"12056 Ingrid Ct, Saratoga, CA 95070, USA",37.2927135,-122.0125734
1273,"12055 Kristy Ln, Saratoga, CA 95070, USA",37.292697,-122.0121293
1274,"19375 Eric Dr, Saratoga, CA 95070, USA",37.2930546,-122.0120726
1275,"1275 Ione Ct, Saratoga, CA 95070, USA",37.2830583,-122.0270922
1278,"20186 Williamsburg Ln, Saratoga, CA 95070, USA",37.2834964,-122.0266856
1280,"13069 Jaccaranda Ct, Saratoga, CA 95070, USA",37.2793418,-122.0200346
1283,"13053 Ten Oak Way, Saratoga, CA 95070, USA",37.2797547,-122.0194129
1285,"20925 Jacks Rd, Saratoga, CA 95070, USA",37.2535302,-122.0400278
1288,"21000 Big Basin Way, Saratoga, CA 95070, USA",37.2541298,-122.0395162
1290,"12826 Jepsen Ct, Saratoga, CA 95070, USA",37.2825569,-122.0338009
1292,"20552 Ashley Way, Saratoga, CA 95070, USA",37.2828091,-122.0337121
1294,"20543 Ashley Way, Saratoga, CA 95070, USA",37.2832313,-122.0333412
1295,"14950 Gerneil Ct, Saratoga, CA 95070, USA",37.2650313,-122.0241203
1299,"14939 Jerries Dr, Saratoga, CA 95070, USA",37.2655962,-122.0238238
1300,"13645 Jims Way, Saratoga, CA 95070, USA",37.2705201,-122.0297207
1303,"20355 Franklin Ave, Saratoga, CA 95070, USA",37.2709419,-122.0294491
1305,"18690 Westview Dr, Saratoga, CA 95070, USA",37.2860698,-121.9991376
1307,"18693 Westview Dr, Saratoga, CA 95070, USA",37.2864628,-121.9988933
1309,"18677 Westview Dr, Saratoga, CA 95070, USA",37.28636729999999,-121.998649
1310,"12201 Saratoga Sunnyvale Rd a, Saratoga, CA 95070, USA",37.2910947,-122.0328366
1311,"12201 Arroyo Ln, Saratoga, CA 95070, USA",37.2912247,-122.0327617
1314,"12175 Saratoga Sunnyvale Rd, Saratoga, CA 95070, USA",37.2915538,-122.0327781
1315,"19621 Juna Ln, Saratoga, CA 95070, USA",37.2452438,-122.0156823
1318,"19581 Juna Ln, Saratoga, CA 95070, USA",37.245157,-122.0149717
1320,"14010 June Way, Saratoga, CA 95070, USA",37.2643757,-122.0249862
1322,"14021 June Way, Saratoga, CA 95070, USA",37.2645796,-122.0248086
1323,"14001 June Way, Saratoga, CA 95070, USA",37.2647108,-122.0244977
1325,"19738 Junipero Way, Saratoga, CA 95070, USA",37.2808402,-122.0175134
1329,"12915 Aberdeen Ct, Saratoga, CA 95070, USA",37.28141129999999,-122.0166594
1330,"20325 Glen Brae Dr, Saratoga, CA 95070, USA",37.2734508,-122.028719
1332,"20301 Glen Brae Dr, Saratoga, CA 95070, USA",37.2734417,-122.02845
1333,"20320 Glasgow Dr, Saratoga, CA 95070, USA",37.27394230000001,-122.0284722
1335,"19850 Kane Ct, Saratoga, CA 95070, USA",37.2843983,-122.0209006
1338,"19851 Kane Ct, Saratoga, CA 95070, USA",37.2848397,-122.0207452
