,Address,Latitude,Longitude
504,"600 Aztec Ct, Fremont, CA 94539, USA",37.4917488,-121.922539
505,"46718 Bradley St, Fremont, CA 94539, USA",37.4919193,-121.9225266
506,"610 Aztec Ct, Fremont, CA 94539, USA",37.491798,-121.9223074
507,"4755 Piper St, Fremont, CA 94538, USA",37.5294652,-121.9790538
508,"4747 Piper St, Fremont, CA 94538, USA",37.5295768,-121.9789222
509,"4739 Piper St, Fremont, CA 94538, USA",37.5297155,-121.9788304
510,"4133 Bacinada Ct, Fremont, CA 94536, USA",37.5663009,-122.027448
511,"4125 Bacinada Ct, Fremont, CA 94536, USA",37.5663996,-122.0273113
513,"4134 Sabio Ct, Fremont, CA 94536, USA",37.565473,-122.0267099
515,"4120 Bacinada Dr, Fremont, CA 94536, USA",37.5656136,-122.0264455
516,"34433 Bacon Pl, Fremont, CA 94555, USA",37.57968270000001,-122.0332984
518,"34434 Bacon Pl, Fremont, CA 94555, USA",37.5799205,-122.0330138
519,"4742 Baffin Ave, Fremont, CA 94536, USA",37.5555295,-122.0272954
520,"4734 Baffin Ave, Fremont, CA 94536, USA",37.5556446,-122.0271622
521,"4726 Baffin Ave, Fremont, CA 94536, USA",37.5557463,-122.0270734
522,"34637 Bahama Common, Fremont, CA 94555, USA",37.5720416,-122.0369456
523,"34653 Acquaviva Terrace, Fremont, CA 94555, USA",37.5722173,-122.0367226
525,"2658 Bailey Ct, Fremont, CA 94536, USA",37.5591572,-121.9855855
527,"38369 Acacia St, Fremont, CA 94536, USA",37.5594002,-121.9853114
528,"41079 Bairo Ct, Fremont, CA 94539, USA",37.538359,-121.9517798
530,"41078 Bairo Ct, Fremont, CA 94539, USA",37.5386827,-121.9515478
531,"996 Bajada Ct, Fremont, CA 94539, USA",37.5457579,-121.9453112
533,"958 Bajada Ct, Fremont, CA 94539, USA",37.5459627,-121.9450668
534,"4713 Balboa Way, Fremont, CA 94536, USA",37.5534164,-122.0204121
536,"36769 Ada Ave, Fremont, CA 94536, USA",37.55364530000001,-122.0202122
537,"35432 Baldwin Pl, Fremont, CA 94536, USA",37.5691998,-122.0264073
538,"35435 Eden Ct, Fremont, CA 94536, USA",37.5694032,-122.0262296
540,"35422 Baldwin Pl, Fremont, CA 94536, USA",37.5692584,-122.0265849
542,"35425 Eden Ct, Fremont, CA 94536, USA",37.5694993,-122.0264073
543,"35698 Ballantine Pl, Fremont, CA 94536, USA",37.5723794,-122.0183627
544,"35688 Ballantine Pl, Fremont, CA 94536, USA",37.5725642,-122.0183558
545,"35719 Gissing Pl, Fremont, CA 94536, USA",37.5725529,-122.0181065
546,"38182 Ballard Dr, Fremont, CA 94536, USA",37.5397633,-122.0095491
548,"38187 Alta Dr, Fremont, CA 94536, USA",37.539998,-122.009298
549,"4579 Balmoral Park Ct, Fremont, CA 94538, USA",37.5148222,-121.9634534
551,"4558 Crestwood St, Fremont, CA 94538, USA",37.5151377,-121.9633476
552,"38465 Crosspointe Common, Fremont, CA 94536, USA",37.5674619,-121.9748196
554,"38450 Crosspointe Common, Fremont, CA 94536, USA",37.5676647,-121.9745804
555,"5546 Balt Ct, Fremont, CA 94538, USA",37.5165194,-121.9772321
556,"5568 Balt Ct, Fremont, CA 94538, USA",37.5165779,-121.9770555
557,"5590 Balt Ct, Fremont, CA 94538, USA",37.5166747,-121.9768487
558,"4814 Balthazar Terrace, Fremont, CA 94555, USA",37.5675213,-122.0494152
559,"4810 Balthazar Terrace, Fremont, CA 94555, USA",37.5675241,-122.0492821
560,"34327 Bodkin Terrace, Fremont, CA 94555, USA",37.5677961,-122.0490085
561,"5276 Bamboo Ln, Fremont, CA 94538, USA",37.5296357,-121.993148
562,"5258 Bamboo Ln, Fremont, CA 94538, USA",37.5297703,-121.9930521
563,"5240 Bamboo Ln, Fremont, CA 94538, USA",37.5298854,-121.9929188
564,"43322 Banda Terrace, Fremont, CA 94539, USA",37.5256586,-121.9364339
565,"43326 Banda Terrace, Fremont, CA 94539, USA",37.5256539,-121.9363561
566,"43330 Banda Terrace, Fremont, CA 94539, USA",37.5256565,-121.9362228
567,"170 Ondina Dr, Fremont, CA 94539, USA",37.5505377,-121.9434138
568,"120 Ondina Dr, Fremont, CA 94539, USA",37.5506942,-121.9432892
569,"70 Ondina Dr, Fremont, CA 94539, USA",37.5508227,-121.9431114
570,"5061 Banff Park Ct, Fremont, CA 94538, USA",37.5139947,-121.9709082
571,"5049 Banff Park Ct, Fremont, CA 94538, USA",37.5140025,-121.9706743
573,"47644 Bannon Ct, Fremont, CA 94539, USA",37.4802824,-121.9209329
575,"262 Merrill Ave, Fremont, CA 94539, USA",37.4806493,-121.9207107
576,"39562 Banyan Tree Ct, Fremont, CA 94538, USA",37.5320241,-121.991396
577,"39573 Blacow Rd, Fremont, CA 94538, USA",37.5322491,-121.9911944
579,"39700 Banyan Tree Rd, Fremont, CA 94538, USA",37.5304901,-121.9884322
581,"39675 Blacow Rd, Fremont, CA 94538, USA",37.530731,-121.9882545
582,"40034 Barbara St, Fremont, CA 94538, USA",37.5456051,-121.967507
584,"40107 Paseo Padre Pkwy, Fremont, CA 94538, USA",37.5458478,-121.9672851
585,"42326 Barbary St, Fremont, CA 94539, USA",37.53382089999999,-121.93972
586,"42318 Barbary St, Fremont, CA 94539, USA",37.5339383,-121.9396018
587,"42310 Barbary St, Fremont, CA 94539, USA",37.5340858,-121.9394672
588,"36738 Barcelona Dr, Fremont, CA 94536, USA",37.5745108,-121.9923921
589,"644 Barcelona Dr, Fremont, CA 94536, USA",37.5747249,-121.9923192
591,"33625 Bardolph Cir, Fremont, CA 94555, USA",37.5724016,-122.0579571
592,"33633 Bardolph Cir, Fremont, CA 94555, USA",37.5724419,-122.0577571
593,"33641 Bardolph Cir, Fremont, CA 94555, USA",37.5724978,-122.0575797
594,"33506 Bardolph Cir, Fremont, CA 94555, USA",37.5702783,-122.0577571
597,"797 Old Canyon Rd, Fremont, CA 94536, USA",37.5794626,-121.9643968
598,"158 Bark Ct, Fremont, CA 94536, USA",37.5795671,-121.9641746
600,"1465 Barlow Ct, Fremont, CA 94536, USA",37.56220769999999,-121.981502
601,"1415 Barlow Ct, Fremont, CA 94536, USA",37.56219979999999,-121.9812799
602,"38415 Burdette St, Fremont, CA 94536, USA",37.5624472,-121.981391
603,"35640 Barnard Dr, Fremont, CA 94536, USA",37.578131,-122.010328
605,"35632 Barnard Dr, Fremont, CA 94536, USA",37.5782268,-122.0104284
606,"77 Barnes Ln, Fremont, CA 94536, USA",37.5805183,-121.9861555
607,"93 Barnes Ln, Fremont, CA 94536, USA",37.5806421,-121.9860683
609,"34296 Barnfield Pl, Fremont, CA 94555, USA",37.5810757,-122.0340451
611,"34280 Barnfield Pl, Fremont, CA 94555, USA",37.5811985,-122.0341339
612,"34290 Barnfield Pl, Fremont, CA 94555, USA",37.5810585,-122.0342166
615,"42672 Baron St, Fremont, CA 94539, USA",37.5374471,-121.9271963
616,"42648 Baron St, Fremont, CA 94539, USA",37.5375785,-121.9272431
617,"42803 Vía Navarra, Fremont, CA 94539, USA",37.53761,-121.92688
618,"2637 Barrington Terrace, Fremont, CA 94536, USA",37.5672779,-122.0055231
619,"2643 Barrington Terrace, Fremont, CA 94536, USA",37.5673597,-122.0054893
620,"2655 Barrington Terrace, Fremont, CA 94536, USA",37.5675777,-122.0054021
621,"38538 Tyson Ln, Fremont, CA 94536, USA",37.5644733,-121.975974
623,"822 Stingray Terrace, Fremont, CA 94536, USA",37.5646684,-121.9755233
624,"1945 Barrymore Common, Fremont, CA 94538, USA",37.5536977,-121.9711162
626,"1995 Barrymore Common, Fremont, CA 94538, USA",37.5541022,-121.9708171
627,"300 Bart Way, Fremont, CA 94536, USA",37.5557155,-121.9777764
630,"4555 Thornton Ave, Fremont, CA 94536, USA",37.5553123,-122.0175143
633,"303 Barton Dr, Fremont, CA 94536, USA",37.5747727,-121.9666628
634,"321 Barton Dr, Fremont, CA 94536, USA",37.5749027,-121.9665267
635,"339 Barton Dr, Fremont, CA 94536, USA",37.5750109,-121.966349
636,"42350 Thyme Common, Fremont, CA 94538, USA",37.52239,-121.9574791
637,"42302 Thyme Common, Fremont, CA 94538, USA",37.5224574,-121.9574639
638,"42328 Fremont Blvd, Fremont, CA 94538, USA",37.5225432,-121.9574945
639,"3438 Baskerville Rd, Fremont, CA 94555, USA",37.5809558,-122.0407666
640,"3436 Baskerville Rd, Fremont, CA 94555, USA",37.58098330000001,-122.040786
641,"3418 Baskerville Rd, Fremont, CA 94555, USA",37.58113,-122.0407944
642,"38842 Bass Common, Fremont, CA 94536, USA",37.5603769,-121.9740971
643,"38845 Marlin Terrace, Fremont, CA 94536, USA",37.5604743,-121.9738593
644,"1240 Litchfield Ave, Fremont, CA 94536, USA",37.5606657,-121.9739358
645,"32763 Bass Lake St, Fremont, CA 94555, USA",37.5876466,-122.0572217
647,"32764 Bass Lake St, Fremont, CA 94555, USA",37.5880138,-122.0569927
648,"3650 Ferry Ln, Fremont, CA 94555, USA",37.5749682,-122.0330786
649,"3648 Ferry Ln, Fremont, CA 94555, USA",37.5751239,-122.032935
651,"359 De Leon Ave, Fremont, CA 94539, USA",37.5291032,-121.9237777
652,"353 De Leon Ave, Fremont, CA 94539, USA",37.5291313,-121.9236222
653,"346 Anza St, Fremont, CA 94539, USA",37.52945589999999,-121.9235275
654,"320 Bayberry Common, Fremont, CA 94539, USA",37.4750086,-121.9182659
656,"357 Goldenrain Ave, Fremont, CA 94539, USA",37.4751289,-121.9178658
657,"4566 Deerfield Terrace, Fremont, CA 94538, USA",37.5206656,-121.9675054
659,"4555 Deerfield Terrace, Fremont, CA 94538, USA",37.5208142,-121.9671413
660,"3078 Baylis St, Fremont, CA 94538, USA",37.5424036,-121.9640857
661,"3062 Baylis St, Fremont, CA 94538, USA",37.5425321,-121.963908
662,"3048 Baylis St, Fremont, CA 94538, USA",37.5426473,-121.9637747
663,"47071 Bayside Pkwy, Fremont, CA 94538, USA",37.4765388,-121.939045
664,"47071 Bayside Pkwy Ste 100, Fremont, CA 94538, USA",37.4765388,-121.939045
666,"3390 Baywood Terrace, Fremont, CA 94536, USA",37.563676,-122.0067774
669,"3755 Beacon Ave, Fremont, CA 94538, USA",37.5483127,-121.9827459
671,"3705 Beacon Ave # 101, Fremont, CA 94538, USA",37.5485435,-121.982468
672,"302 Bead Grass Terrace, Fremont, CA 94539, USA",37.4627203,-121.9160873
673,"48907 Air Fern Common, Fremont, CA 94539, USA",37.4628796,-121.9158442
674,"48901 Tree Fern Common, Fremont, CA 94539, USA",37.4629632,-121.9159099
675,"143 Bear Ct, Fremont, CA 94539, USA",37.511158,-121.9184286
677,"172 Bear Ct, Fremont, CA 94539, USA",37.511462,-121.9180522
681,"33616 Beard Ct, Fremont, CA 94555, USA",37.5813346,-122.0485918
682,"3733 Bobwhite Terrace, Fremont, CA 94555, USA",37.5814573,-122.0484674
683,"3721 Harrier Terrace, Fremont, CA 94555, USA",37.581527,-122.0483815
684,"33851 Sylvester Dr, Fremont, CA 94555, USA",37.5816943,-122.0423928
686,"3400 Beard Rd, Fremont, CA 94555, USA",37.5820743,-122.0421264
687,"2860 Beard Terrace, Fremont, CA 94555, USA",37.5866287,-122.0382967
688,"2850 Beard Terrace, Fremont, CA 94555, USA",37.5868352,-122.0382634
689,"33750 Rye Terrace, Fremont, CA 94555, USA",37.5867661,-122.037997
690,"5543 Beau Ct, Fremont, CA 94538, USA",37.5167472,-121.9775883
691,"5557 Beau Ct, Fremont, CA 94538, USA",37.51681970000001,-121.9773679
693,"4264 Beaumont St, Fremont, CA 94536, USA",37.55775,-122.0143722
694,"4248 Beaumont St, Fremont, CA 94536, USA",37.5578891,-122.0142833
695,"4232 Beaumont St, Fremont, CA 94536, USA",37.5580417,-122.0141501
696,"840 Beaver Ct, Fremont, CA 94539, USA",37.5095195,-121.9127516
698,"918 Boar Cir, Fremont, CA 94539, USA",37.5097203,-121.9124474
699,"360 Becado Dr, Fremont, CA 94539, USA",37.5266572,-121.9218982
701,"323 Becado Dr, Fremont, CA 94539, USA",37.5270602,-121.9215997
702,"Western Horse Restoration Site, Sabercat Historical Park, Becado Pl, Fremont, CA 94539, USA",37.5274905,-121.9238441
703,"523 Becado Pl, Fremont, CA 94539, USA",37.527676,-121.9237012
705,"35406 Tampico Rd, Fremont, CA 94536, USA",37.5679498,-122.0289277
707,"35399 Ratto Pl, Fremont, CA 94536, USA",37.5681877,-122.0286824
708,"120 Spetti Dr, Fremont, CA 94536, USA",37.5684954,-121.9674378
709,"116 Spetti Dr, Fremont, CA 94536, USA",37.5685668,-121.9673361
710,"110 Spetti Dr, Fremont, CA 94536, USA",37.5686497,-121.9672286
711,"36510 Bedelio Terrace, Fremont, CA 94536, USA",37.5580944,-122.0191709
712,"36509 Nasa Terrace, Fremont, CA 94536, USA",37.5582851,-122.0191686
714,"41856 Covington Dr, Fremont, CA 94539, USA",37.5394469,-121.9387116
716,"1049 Bedford St, Fremont, CA 94539, USA",37.5398296,-121.9383116
717,"35661 Beeching Ln, Fremont, CA 94536, USA",37.5772444,-122.0112142
719,"35654 Beeching Ln, Fremont, CA 94536, USA",37.5775428,-122.0108149
720,"1220 Brahms Terrace, Fremont, CA 94538, USA",37.5576461,-121.9672626
723,"3138 Southwycke Terrace, Fremont, CA 94536, USA",37.5651345,-122.005667
725,"3093 Barrington Terrace, Fremont, CA 94536, USA",37.5652312,-122.0052228
726,"4152 Bell Common, Fremont, CA 94536, USA",37.5487957,-121.9932338
728,"4155 Bell Common, Fremont, CA 94536, USA",37.5491323,-121.9930345
729,"38850 Bell St, Fremont, CA 94536, USA",37.5485736,-121.9906311
731,"38863 Fremont Blvd, Fremont, CA 94536, USA",37.5486596,-121.9900981
732,"4087 Bell Terrace, Fremont, CA 94536, USA",37.5492487,-121.9917923
734,"4094 Bell Terrace, Fremont, CA 94536, USA",37.5493042,-121.991909
735,"586 Bella Vista Ct, Fremont, CA 94539, USA",37.5246918,-121.9256154
737,"566 Bella Vista Ct, Fremont, CA 94539, USA",37.5248,-121.9253112
738,"42697 Bellwood Ct, Fremont, CA 94538, USA",37.5200703,-121.9602414
741,"3183 Belmont Terrace, Fremont, CA 94539, USA",37.4861356,-121.9047741
744,"38705 Beloit St, Fremont, CA 94536, USA",37.5483781,-121.9941998
746,"38491 Fremont Blvd, Fremont, CA 94536, USA",37.5486685,-121.993896
747,"37405 Fremont Blvd, Fremont, CA 94536, USA",37.5576706,-122.0062295
749,"37404 Fremont Blvd, Fremont, CA 94536, USA",37.55798679999999,-122.0060889
750,"34912 Belvedere Terrace, Fremont, CA 94555, USA",37.5687172,-122.0349734
751,"34900 Belvedere Terrace, Fremont, CA 94555, USA",37.568775,-122.0350041
752,"34921 Seal Rock Terrace, Fremont, CA 94555, USA",37.5691116,-122.0346224
753,"39622 Benavente Ave, Fremont, CA 94539, USA",37.5611912,-121.953731
755,"39597 Benavente Pl, Fremont, CA 94539, USA",37.5614606,-121.9535546
756,"39516 Benavente Pl, Fremont, CA 94539, USA",37.5625009,-121.9534669
758,"39521 Platero Pl, Fremont, CA 94539, USA",37.5627182,-121.9531103
759,"41927 Benbow Dr, Fremont, CA 94539, USA",37.5309881,-121.9493775
761,"3056 Bruce Dr, Fremont, CA 94539, USA",37.5314565,-121.9490664
762,"37882 Benchmark Ct, Fremont, CA 94536, USA",37.5622501,-121.9934884
763,"37868 Benchmark Ct, Fremont, CA 94536, USA",37.5623886,-121.9935303
764,"2499 Benchmark Ave, Fremont, CA 94536, USA",37.5623243,-121.9932742
765,"37854 Benchmark Ct, Fremont, CA 94536, USA",37.5625296,-121.9937231
767,"37839 Bishop Ct, Fremont, CA 94536, USA",37.5628119,-121.9936332
768,"36400 Bendel Terrace, Fremont, CA 94536, USA",37.5769749,-121.9967154
769,"36410 Bendel Terrace, Fremont, CA 94536, USA",37.576966,-121.9965844
771,"34414 Benedick Ln, Fremont, CA 94555, USA",37.5693574,-122.0451959
773,"34406 Benedick Ln, Fremont, CA 94555, USA",37.5694553,-122.0452363
777,"Benicia St & Auburn St, Fremont, CA 94538, USA",37.4826156,-121.9321448
780,"3030 Benjamin Green, Fremont, CA 94538, USA",37.5401867,-121.9592376
781,"2980 Benjamin Green, Fremont, CA 94538, USA",37.5402855,-121.9591197
782,"2940 Benjamin Green, Fremont, CA 94538, USA",37.54038750000001,-121.9589969
783,"1100 Bennett Ct, Fremont, CA 94536, USA",37.5657285,-121.9784683
785,"1111 Mowry Ave, Fremont, CA 94536, USA",37.5661333,-121.9780979
786,"47089 Benns Terrace, Fremont, CA 94539, USA",37.4871957,-121.92406
787,"47073 Benns Terrace, Fremont, CA 94539, USA",37.487331,-121.924002
788,"47067 Benns Terrace, Fremont, CA 94539, USA",37.4874181,-121.9238907
789,"405 Bent Grass Terrace, Fremont, CA 94539, USA",37.4625067,-121.9160427
790,"48919 Tree Fern Common, Fremont, CA 94539, USA",37.4627104,-121.9157684
792,"34458 Bentley Pl, Fremont, CA 94555, USA",37.577642,-122.0348872
794,"34449 Bridgewater Pl, Fremont, CA 94555, USA",37.5779205,-122.0346999
795,"5115 Shalimar Cir, Fremont, CA 94555, USA",37.5617633,-122.0485074
796,"5111 Shalimar Cir, Fremont, CA 94555, USA",37.5618161,-122.0483786
797,"5107 Shalimar Cir, Fremont, CA 94555, USA",37.5618688,-122.0482474
798,"43916 Beretta Dr, Fremont, CA 94539, USA",37.5224579,-121.9211996
800,"43930 Beretta Dr, Fremont, CA 94539, USA",37.5225649,-121.920844
801,"38454 Berkeley Common, Fremont, CA 94536, USA",37.56388159999999,-121.9779112
803,"38536 Athy Ct, Fremont, CA 94536, USA",37.564048,-121.9776369
804,"956 Bermuda Ct, Fremont, CA 94539, USA",37.5463146,-121.945695
805,"918 Bermuda Ct, Fremont, CA 94539, USA",37.5464879,-121.9455583
807,"43358 Debrum Common, Fremont, CA 94539, USA",37.5308551,-121.9261679
809,"43373 Jerome Ave, Fremont, CA 94539, USA",37.531122,-121.9259113
810,"41087 Bernie St, Fremont, CA 94539, USA",37.5490689,-121.9380028
812,"41082 Bernie St, Fremont, CA 94539, USA",37.5493839,-121.9376894
813,"1859 Berry Ct, Fremont, CA 94539, USA",37.5340774,-121.938765
815,"42423 Paseo Padre Pkwy, Fremont, CA 94539, USA",37.5343978,-121.9384536
816,"40223 Besco Dr, Fremont, CA 94538, USA",37.53166,-121.9777147
818,"40162 Besco Dr, Fremont, CA 94538, USA",37.5319434,-121.9772815
819,"3974 Bettencourt Ct, Fremont, CA 94536, USA",37.5563127,-122.0023216
822,"35694 Cabrillo Dr, Fremont, CA 94536, USA",37.5605381,-122.0294269
823,"4593 Bianca Dr, Fremont, CA 94536, USA",37.5606801,-122.0292049
825,"39792 Bissy Common, Fremont, CA 94538, USA",37.5420002,-121.9776591
828,"642 Big Foot Ct, Fremont, CA 94539, USA",37.5048906,-121.9237074
831,"48775 Big Horn Ct, Fremont, CA 94539, USA",37.4671674,-121.9131136
832,"48785 Big Horn Ct, Fremont, CA 94539, USA",37.467235,-121.9129316
834,"37271 Flin Common, Fremont, CA 94536, USA",37.5643667,-122.0018249
837,"5721 Birch Terrace, Fremont, CA 94538, USA",37.5245583,-121.9891295
839,"5610 Evergreen Terrace, Fremont, CA 94538, USA",37.5248471,-121.9888801
840,"3655 Birchwood Terrace, Fremont, CA 94536, USA",37.5619749,-122.006955
842,"3517 Birchwood Terrace, Fremont, CA 94536, USA",37.5623938,-122.0066219
843,"38014 Conrad St, Fremont, CA 94536, USA",37.5635987,-121.9912272
845,"2334 Bishop Ave, Fremont, CA 94536, USA",37.5636179,-121.9909508
849,"3550 Bittern Pl, Fremont, CA 94555, USA",37.58241210000001,-122.0451798
851,"3540 Bittern Pl, Fremont, CA 94555, USA",37.58265060000001,-122.045202
852,"137 Black Mountain Cir, Fremont, CA 94536, USA",37.5883553,-122.0021581
853,"141 Black Mountain Cir, Fremont, CA 94536, USA",37.5885054,-122.0019247
855,"1703 Black Mountain Cir, Fremont, CA 94536, USA",37.5876685,-122.0015887
856,"200 Black Mountain Cir, Fremont, CA 94536, USA",37.5877315,-122.001343
858,"4517 Black Oak Common, Fremont, CA 94538, USA",37.5209972,-121.9655074
859,"4513 Black Oak Common, Fremont, CA 94538, USA",37.521027,-121.9653703
860,"4509 Black Oak Common, Fremont, CA 94538, USA",37.5210919,-121.9652666
861,"1708 Blackfoot Dr, Fremont, CA 94539, USA",37.5114073,-121.9294582
863,"1666 Blackfoot Dr, Fremont, CA 94539, USA",37.511403,-121.9292226
864,"5048 Blacksand Rd, Fremont, CA 94538, USA",37.5326983,-121.9953256
865,"5040 Blacksand Rd, Fremont, CA 94538, USA",37.5328337,-121.9952416
866,"5032 Blacksand Rd, Fremont, CA 94538, USA",37.5329779,-121.995104
867,"4146 Redstone Ter, Fremont, CA 94555, USA",37.5719133,-122.0394261
869,"34507 Somerset Terrace, Fremont, CA 94555, USA",37.5721358,-122.0391447
870,"39826 Sundale Dr, Fremont, CA 94538, USA",37.5314467,-121.9840258
872,"39831 Burr Ave, Fremont, CA 94538, USA",37.5316833,-121.9838566
873,"36954 Blaisdell Terrace, Fremont, CA 94536, USA",37.5802932,-121.9838566
875,"36962 Blaisdell Terrace, Fremont, CA 94536, USA",37.5802854,-121.9836344
876,"101 Blaisdell Way, Fremont, CA 94536, USA",37.5820166,-121.9880795
879,"290 Blake Ave, Fremont, CA 94536, USA",37.5642424,-121.9658186
880,"280 Blake Ave, Fremont, CA 94536, USA",37.5643201,-121.9656853
881,"270 Blake Ave, Fremont, CA 94536, USA",37.5644457,-121.9655712
882,"40340 Blanchard St, Fremont, CA 94538, USA",37.5380791,-121.9697201
883,"40343 Fremont Blvd, Fremont, CA 94538, USA",37.5382811,-121.9695402
885,"4230 Blewett St, Fremont, CA 94538, USA",37.5377202,-121.9739283
886,"4228 Blewett St, Fremont, CA 94538, USA",37.5377947,-121.9737594
887,"4220 Blewett St, Fremont, CA 94538, USA",37.537937,-121.9736775
888,"39627 Bliss Ct, Fremont, CA 94538, USA",37.5329171,-121.9882101
889,"4840 Coco Palm Dr, Fremont, CA 94538, USA",37.5331138,-121.9882157
890,"39619 Bliss Ct, Fremont, CA 94538, USA",37.533117,-121.9881602
891,"859 Wisteria Dr, Fremont, CA 94539, USA",37.540751,-121.9369781
892,"845 Wisteria Dr, Fremont, CA 94539, USA",37.5408186,-121.9367479
894,"21 Blue Coral Terrace, Fremont, CA 94536, USA",37.5700525,-121.9666795
895,"13 Blue Coral Terrace, Fremont, CA 94536, USA",37.5701499,-121.9665766
897,"39474 Blue Fin Way, Fremont, CA 94538, USA",37.5296451,-121.9942737
898,"39485 Seascape Rd, Fremont, CA 94538, USA",37.529853,-121.9940916
900,"3852 Springfield Common, Fremont, CA 94555, USA",37.5770568,-122.0422596
901,"3856 Springfield Common, Fremont, CA 94555, USA",37.5771585,-122.0421708
902,"3860 Springfield Common, Fremont, CA 94555, USA",37.577311,-122.0420376
903,"4287 Blue Ridge St, Fremont, CA 94536, USA",37.5587879,-122.0166372
904,"4279 Blue Ridge St, Fremont, CA 94536, USA",37.5589405,-122.0165039
905,"4271 Blue Ridge St, Fremont, CA 94536, USA",37.5590556,-122.0163707
906,"32900 Bluebird Loop, Fremont, CA 94555, USA",37.5839535,-122.0601518
912,"37358 Lantana Common, Fremont, CA 94536, USA",37.545898,-122.0153048
913,"37359 Chinaberry Common, Fremont, CA 94536, USA",37.5460862,-122.0151146
915,"38806 Litchfield Cir, Fremont, CA 94536, USA",37.5616897,-121.9757664
916,"38810 Litchfield Cir, Fremont, CA 94536, USA",37.5617593,-121.9756422
917,"38816 Litchfield Cir, Fremont, CA 94536, USA",37.5618351,-121.9755056
921,"34536 Bluestone Common, Fremont, CA 94555, USA",37.5716636,-122.0401945
922,"34524 Bluestone Common, Fremont, CA 94555, USA",37.5717582,-122.040105
923,"34512 Bluestone Common, Fremont, CA 94555, USA",37.5718638,-122.0400314
924,"745 Boar Cir, Fremont, CA 94539, USA",37.5078417,-121.9133984
925,"759 Boar Cir, Fremont, CA 94539, USA",37.5078456,-121.9131983
927,"867 Boar Cir, Fremont, CA 94539, USA",37.5090042,-121.9116832
928,"875 Boar Cir, Fremont, CA 94539, USA",37.50918679999999,-121.9117267
930,"202 Bobby St, Fremont, CA 94555, USA",37.5764222,-122.0545669
931,"202 June St, Fremont, CA 94555, USA",37.5764705,-122.0545297
932,"201 June St, Fremont, CA 94555, USA",37.57658440000001,-122.0543826
933,"3718 Harrier Terrace, Fremont, CA 94555, USA",37.5813151,-122.0478166
934,"3706 Harrier Terrace, Fremont, CA 94555, USA",37.5814441,-122.0478386
935,"33663 Shearwater Terrace, Fremont, CA 94555, USA",37.5814869,-122.0475163
936,"721 Bodega Ct, Fremont, CA 94539, USA",37.5036652,-121.9135095
938,"731 Bodega Ct, Fremont, CA 94539, USA",37.5037455,-121.9132428
939,"46904 Bodie Terrace, Fremont, CA 94539, USA",37.4888872,-121.9260511
942,"403 Washburn Dr, Fremont, CA 94536, USA",37.5755352,-121.9883223
944,"371 Washburn Dr, Fremont, CA 94536, USA",37.5759707,-121.9882545
945,"34314 Bodkin Terrace, Fremont, CA 94555, USA",37.5681569,-122.0487209
946,"34310 Bodkin Terrace, Fremont, CA 94555, USA",37.5682221,-122.0487471
948,"625 Bogalusa Ct, Fremont, CA 94539, USA",37.470391,-121.910971
950,"655 Bogalusa Ct, Fremont, CA 94539, USA",37.4703926,-121.9106644
951,"842 Boggs Ave, Fremont, CA 94539, USA",37.4957646,-121.9291546
952,"908 Boggs Ave #220, Fremont, CA 94539, USA",37.4958124,-121.9290611
957,"44145 Boitano Dr, Fremont, CA 94539, USA",37.519546,-121.9205996
959,"44137 Boitano Dr, Fremont, CA 94539, USA",37.5197455,-121.9206218
960,"4720 Boles Ct, Fremont, CA 94538, USA",37.5327834,-121.9831902
961,"4718 Boone Dr, Fremont, CA 94538, USA",37.5328639,-121.9829236
962,"4706 Boone Dr, Fremont, CA 94538, USA",37.5330646,-121.9828792
963,"36903 Bolina Terrace, Fremont, CA 94536, USA",37.554634,-122.0184253
966,"47151 Morse Terrace, Fremont, CA 94539, USA",37.486569,-121.9225599
968,"47134 Morse Terrace, Fremont, CA 94539, USA",37.48678779999999,-121.9221101
972,"3810 Bonde Way, Fremont, CA 94536, USA",37.559538,-122.0078127
973,"3951 Faith Ter, Fremont, CA 94536, USA",37.5596311,-122.008021
974,"3850 Bonde Way, Fremont, CA 94536, USA",37.5597638,-122.0073061
975,"40273 Bonica Rose Terrace, Fremont, CA 94538, USA",37.5342214,-121.9738472
976,"40276 Bonica Rose Terrace, Fremont, CA 94538, USA",37.5343331,-121.9736554
978,"4734 Balboa Way, Fremont, CA 94536, USA",37.5523356,-122.0207674
980,"36812 Bonito Dr, Fremont, CA 94536, USA",37.5526213,-122.0205345
981,"1088 Bonner Ave, Fremont, CA 94536, USA",37.5629157,-121.9768594
982,"1074 Bonner Ave, Fremont, CA 94536, USA",37.5629707,-121.9766151
987,"38850 Bonnie Way, Fremont, CA 94536, USA",37.5405204,-121.9981748
989,"38849 Judie Way, Fremont, CA 94536, USA",37.5407313,-121.9979399
990,"4811 Boone Dr, Fremont, CA 94538, USA",37.5321232,-121.984323
991,"4801 Boone Dr, Fremont, CA 94538, USA",37.5322129,-121.984212
992,"4785 Boone Dr, Fremont, CA 94538, USA",37.5323521,-121.9841231
993,"4346 Bora Bora Ave, Fremont, CA 94538, USA",37.5209533,-121.9613692
994,"4332 Bora Bora Ave, Fremont, CA 94538, USA",37.5209962,-121.9612316
995,"4326 Bora Bora Ave, Fremont, CA 94538, USA",37.5211537,-121.9611489
996,"5444 Borgia Rd, Fremont, CA 94538, USA",37.5195122,-121.9779165
